E:\Anaconda3\envs\pytorch18\python.exe F:/WorkSpace/毕业设计和毕业论文/毕设/data_prossing.py
GPU is available
谣言数据总量为：1538
非谣言数据总量为：1849
数据字典生成成功！
数据列表生成成功！
Some weights of the model checkpoint at chinese-bert-wwm-ext were not used when initializing BertForSequenceClassification: ['cls.predictions.transform.LayerNorm.bias', 'cls.predictions.transform.dense.bias', 'cls.seq_relationship.bias', 'cls.seq_relationship.weight', 'cls.predictions.transform.LayerNorm.weight', 'cls.predictions.transform.dense.weight', 'cls.predictions.bias', 'cls.predictions.decoder.weight']
- This IS expected if you are initializing BertForSequenceClassification from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertForSequenceClassification from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of BertForSequenceClassification were not initialized from the model checkpoint at chinese-bert-wwm-ext and are newly initialized: ['classifier.bias', 'classifier.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
F:/WorkSpace/毕业设计和毕业论文/毕设/data_prossing.py:184: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
Epoch: 1, Batch: 260, Loss: 0.6934384107589722
Epoch: 1, Batch: 270, Loss: 0.7652641534805298
Epoch: 1, Batch: 280, Loss: 0.6635841727256775
Epoch: 1, Batch: 290, Loss: 0.7614881992340088
Epoch: 1, Batch: 300, Loss: 0.7122519016265869
Epoch: 1, Batch: 310, Loss: 0.6989784240722656
Epoch: 1, Batch: 320, Loss: 0.7898386716842651
Epoch: 1, Batch: 330, Loss: 0.7005523443222046
Epoch: 1, Batch: 340, Loss: 0.7578543424606323
Epoch: 1, Batch: 350, Loss: 0.7991232872009277
Epoch: 1, Batch: 360, Loss: 0.6546218395233154
Epoch: 1, Batch: 370, Loss: 0.742090106010437
Epoch: 1, Batch: 380, Loss: 0.852503776550293
Epoch: 1, Batch: 390, Loss: 0.5763610005378723
Epoch: 1, Batch: 400, Loss: 0.6973869800567627
Epoch: 1, Batch: 410, Loss: 0.6549381017684937
Epoch: 1, Batch: 420, Loss: 0.6371278166770935
Epoch: 1, Batch: 430, Loss: 0.7583374977111816
Epoch: 1, Batch: 440, Loss: 0.7268838882446289
Epoch: 1, Batch: 450, Loss: 0.61639404296875
Epoch: 1, Batch: 460, Loss: 0.5921643972396851
Epoch: 1, Batch: 470, Loss: 0.9132885932922363
Epoch: 1, Batch: 480, Loss: 0.8091959357261658
Epoch: 1, Batch: 490, Loss: 0.7634881734848022
Epoch: 1, Batch: 500, Loss: 0.6598526835441589
Epoch: 1, Batch: 510, Loss: 0.6925976276397705
Epoch: 1, Batch: 520, Loss: 0.7867783308029175
Epoch: 1, Batch: 530, Loss: 0.7526546716690063
Epoch: 1, Batch: 540, Loss: 0.68278968334198
Epoch: 1, Batch: 550, Loss: 0.7068012952804565
Epoch: 1, Batch: 560, Loss: 0.8610636591911316
Epoch: 1, Batch: 570, Loss: 0.9927789568901062
Epoch: 1, Batch: 580, Loss: 0.4651084542274475
Epoch: 1, Batch: 590, Loss: 0.5852746367454529
Epoch: 1, Batch: 600, Loss: 0.765802800655365
Epoch: 1, Batch: 610, Loss: 1.0257346630096436
Epoch: 1, Batch: 620, Loss: 0.7587206363677979
Epoch: 1, Batch: 630, Loss: 0.6681544780731201
Epoch: 1, Batch: 640, Loss: 0.6775827407836914
Epoch: 1, Batch: 650, Loss: 0.9483783841133118
Epoch: 1, Batch: 660, Loss: 0.7458542585372925
Epoch: 1, Batch: 670, Loss: 0.7571039795875549
Epoch: 1, Batch: 680, Loss: 0.7978004813194275
Epoch: 1, Batch: 690, Loss: 0.6610152125358582
Epoch: 1, Batch: 700, Loss: 0.6601595282554626
Epoch: 1, Batch: 710, Loss: 0.6947007179260254
Epoch: 1, Batch: 720, Loss: 0.6930744647979736
Epoch: 1, Batch: 730, Loss: 0.6578850746154785
Epoch: 1, Batch: 740, Loss: 0.7420364618301392
Epoch: 2, Batch: 10, Loss: 0.7665353417396545
Epoch: 2, Batch: 20, Loss: 0.6237355470657349
Epoch: 2, Batch: 30, Loss: 0.6675378084182739
Epoch: 2, Batch: 40, Loss: 0.6915767192840576
Epoch: 2, Batch: 50, Loss: 0.5829907059669495
Epoch: 2, Batch: 60, Loss: 0.639561653137207
Epoch: 2, Batch: 70, Loss: 0.7289884090423584
Epoch: 2, Batch: 80, Loss: 0.5965949296951294
Epoch: 2, Batch: 90, Loss: 0.5794598460197449
Epoch: 2, Batch: 100, Loss: 0.8140856027603149
Epoch: 2, Batch: 110, Loss: 0.6984261274337769
Epoch: 2, Batch: 120, Loss: 0.5555115938186646
Epoch: 2, Batch: 130, Loss: 0.7294389009475708
Epoch: 2, Batch: 140, Loss: 0.6093431115150452
Epoch: 2, Batch: 150, Loss: 0.6680962443351746
Epoch: 2, Batch: 160, Loss: 0.7830714583396912
Epoch: 2, Batch: 170, Loss: 0.47337567806243896
Epoch: 2, Batch: 180, Loss: 0.7321509122848511
Epoch: 2, Batch: 190, Loss: 0.6701555252075195
Epoch: 2, Batch: 200, Loss: 0.7013835906982422
Epoch: 2, Batch: 210, Loss: 0.796398937702179
Epoch: 2, Batch: 220, Loss: 0.7383531332015991
Epoch: 2, Batch: 230, Loss: 0.5713254809379578
Epoch: 2, Batch: 240, Loss: 0.731830358505249
Epoch: 2, Batch: 250, Loss: 0.7192591428756714
Epoch: 2, Batch: 260, Loss: 0.6374297738075256
Epoch: 2, Batch: 270, Loss: 0.8696659803390503
Epoch: 2, Batch: 280, Loss: 0.7356396913528442
Epoch: 2, Batch: 290, Loss: 0.8128218054771423
Epoch: 2, Batch: 300, Loss: 0.602198600769043
Epoch: 2, Batch: 310, Loss: 0.7060937285423279
Epoch: 2, Batch: 320, Loss: 0.7053825259208679
Epoch: 2, Batch: 330, Loss: 0.794133186340332
Epoch: 2, Batch: 340, Loss: 0.6560157537460327
Epoch: 2, Batch: 350, Loss: 0.6406816244125366
Epoch: 2, Batch: 360, Loss: 0.7281036376953125
Epoch: 2, Batch: 370, Loss: 0.5577778816223145
Epoch: 2, Batch: 380, Loss: 0.7520225048065186
Epoch: 2, Batch: 390, Loss: 0.6730779409408569
Epoch: 2, Batch: 400, Loss: 0.7808155417442322
Epoch: 2, Batch: 410, Loss: 0.5262783765792847
Epoch: 2, Batch: 420, Loss: 0.5286902785301208
Epoch: 2, Batch: 430, Loss: 0.7465437054634094
Epoch: 2, Batch: 440, Loss: 0.563508927822113
Epoch: 2, Batch: 450, Loss: 0.6887766718864441
Epoch: 2, Batch: 460, Loss: 0.669623076915741
Epoch: 2, Batch: 470, Loss: 0.864581823348999
Epoch: 2, Batch: 480, Loss: 0.9427685141563416
Epoch: 2, Batch: 490, Loss: 0.7544800639152527
Epoch: 2, Batch: 500, Loss: 0.7355934977531433
Epoch: 2, Batch: 510, Loss: 0.7954972982406616
Epoch: 2, Batch: 520, Loss: 0.9872867465019226
Epoch: 2, Batch: 530, Loss: 0.8442278504371643
Epoch: 2, Batch: 540, Loss: 0.7104519605636597
Epoch: 2, Batch: 550, Loss: 0.7807883024215698
Epoch: 2, Batch: 560, Loss: 0.7504880428314209
Epoch: 2, Batch: 570, Loss: 0.9338152408599854
Epoch: 2, Batch: 580, Loss: 0.5451879501342773
Epoch: 2, Batch: 590, Loss: 0.5415511131286621
Epoch: 2, Batch: 600, Loss: 0.6526598334312439
Epoch: 2, Batch: 610, Loss: 0.6946385502815247
Epoch: 2, Batch: 620, Loss: 0.6972486972808838
Epoch: 2, Batch: 630, Loss: 0.6670385003089905
Epoch: 2, Batch: 640, Loss: 0.5550516843795776
Epoch: 2, Batch: 650, Loss: 0.8814500570297241
Epoch: 2, Batch: 660, Loss: 0.602982223033905
Epoch: 2, Batch: 670, Loss: 0.7390373349189758
Epoch: 2, Batch: 680, Loss: 0.6453703045845032
Epoch: 2, Batch: 690, Loss: 0.6212151646614075
Epoch: 2, Batch: 700, Loss: 0.6306997537612915
Epoch: 2, Batch: 710, Loss: 0.8837818503379822
Epoch: 2, Batch: 720, Loss: 0.6871739625930786
Epoch: 2, Batch: 730, Loss: 0.526770293712616
Epoch: 2, Batch: 740, Loss: 0.5911371111869812
Epoch: 3, Batch: 10, Loss: 0.7881588339805603
Epoch: 3, Batch: 20, Loss: 0.6931540966033936
Epoch: 3, Batch: 30, Loss: 0.7831556797027588
Epoch: 3, Batch: 40, Loss: 0.6757396459579468
Epoch: 3, Batch: 50, Loss: 0.7105861306190491
Epoch: 3, Batch: 60, Loss: 0.6698086857795715
Epoch: 3, Batch: 70, Loss: 0.6966089010238647
Epoch: 3, Batch: 80, Loss: 0.6199443340301514
Epoch: 3, Batch: 90, Loss: 0.5334156155586243
Epoch: 3, Batch: 100, Loss: 0.701000988483429
Epoch: 3, Batch: 110, Loss: 0.8756756782531738
Epoch: 3, Batch: 120, Loss: 0.5672333240509033
Epoch: 3, Batch: 130, Loss: 0.7431746125221252
Epoch: 3, Batch: 140, Loss: 0.7822092175483704
Epoch: 3, Batch: 150, Loss: 0.7324130535125732
Epoch: 3, Batch: 160, Loss: 0.7325872182846069
Epoch: 3, Batch: 170, Loss: 0.5836185216903687
Epoch: 3, Batch: 180, Loss: 0.7490208148956299
Epoch: 3, Batch: 190, Loss: 0.5984952449798584
Epoch: 3, Batch: 200, Loss: 0.8907138109207153
Epoch: 3, Batch: 210, Loss: 0.6922149658203125
Epoch: 3, Batch: 220, Loss: 0.6564892530441284
Epoch: 3, Batch: 230, Loss: 0.656537652015686
Epoch: 3, Batch: 240, Loss: 0.7516123056411743
Epoch: 3, Batch: 250, Loss: 0.6306468844413757
Epoch: 3, Batch: 260, Loss: 0.5949810743331909
Epoch: 3, Batch: 270, Loss: 0.8485965728759766
Epoch: 3, Batch: 280, Loss: 0.7165307998657227
Epoch: 3, Batch: 290, Loss: 0.7086247801780701
Epoch: 3, Batch: 300, Loss: 0.6472893953323364
Epoch: 3, Batch: 310, Loss: 0.7351948022842407
Epoch: 3, Batch: 320, Loss: 0.6578874588012695
Epoch: 3, Batch: 330, Loss: 0.6744204759597778
Epoch: 3, Batch: 340, Loss: 0.6449170708656311
Epoch: 3, Batch: 350, Loss: 0.6743153929710388
Epoch: 3, Batch: 360, Loss: 0.6677477955818176
Epoch: 3, Batch: 370, Loss: 0.6095792651176453
Epoch: 3, Batch: 380, Loss: 0.7305635809898376
Epoch: 3, Batch: 390, Loss: 0.5605257749557495
Epoch: 3, Batch: 400, Loss: 0.6256107091903687
Epoch: 3, Batch: 410, Loss: 0.5927194356918335
Epoch: 3, Batch: 420, Loss: 0.6335288286209106
Epoch: 3, Batch: 430, Loss: 0.6926295757293701
Epoch: 3, Batch: 440, Loss: 0.7047802209854126
Epoch: 3, Batch: 450, Loss: 0.7178076505661011
Epoch: 3, Batch: 460, Loss: 0.5788334012031555
Epoch: 3, Batch: 470, Loss: 0.8140920400619507
Epoch: 3, Batch: 480, Loss: 0.811620831489563
Epoch: 3, Batch: 490, Loss: 0.6968151330947876
Epoch: 3, Batch: 500, Loss: 0.6373404264450073
Epoch: 3, Batch: 510, Loss: 0.8392008543014526
Epoch: 3, Batch: 520, Loss: 0.876552939414978
Epoch: 3, Batch: 530, Loss: 0.6373181939125061
Epoch: 3, Batch: 540, Loss: 0.787769079208374
Epoch: 3, Batch: 550, Loss: 0.5957708358764648
Epoch: 3, Batch: 560, Loss: 0.7721716165542603
Epoch: 3, Batch: 570, Loss: 1.0319663286209106
Epoch: 3, Batch: 580, Loss: 0.4489816129207611
Epoch: 3, Batch: 590, Loss: 0.6979880332946777
Epoch: 3, Batch: 600, Loss: 0.7483380436897278
Epoch: 3, Batch: 610, Loss: 0.8394484519958496
Epoch: 3, Batch: 620, Loss: 0.7084961533546448
Epoch: 3, Batch: 630, Loss: 0.714637279510498
Epoch: 3, Batch: 640, Loss: 0.5939156413078308
Epoch: 3, Batch: 650, Loss: 1.0275835990905762
Epoch: 3, Batch: 660, Loss: 0.7847463488578796
Epoch: 3, Batch: 670, Loss: 0.6327700614929199
Epoch: 3, Batch: 680, Loss: 0.7343436479568481
Epoch: 3, Batch: 690, Loss: 0.5152840614318848
Epoch: 3, Batch: 700, Loss: 0.5668139457702637
Epoch: 3, Batch: 710, Loss: 0.6410101652145386
Epoch: 3, Batch: 720, Loss: 0.794316291809082
Epoch: 3, Batch: 730, Loss: 0.47601234912872314
Epoch: 3, Batch: 740, Loss: 0.6434289813041687
Epoch: 4, Batch: 10, Loss: 0.7165569067001343
Epoch: 4, Batch: 20, Loss: 0.6599646210670471
Epoch: 4, Batch: 30, Loss: 0.6538506150245667
Epoch: 4, Batch: 40, Loss: 0.6557935476303101
Epoch: 4, Batch: 50, Loss: 0.5910539031028748
Epoch: 4, Batch: 60, Loss: 0.6809242963790894
Epoch: 4, Batch: 70, Loss: 0.8196706771850586
Epoch: 4, Batch: 80, Loss: 0.5173306465148926
Epoch: 4, Batch: 90, Loss: 0.6118018627166748
Epoch: 4, Batch: 100, Loss: 0.7740347385406494
Epoch: 4, Batch: 110, Loss: 0.7272084951400757
Epoch: 4, Batch: 120, Loss: 0.6275845766067505
Epoch: 4, Batch: 130, Loss: 0.6350475549697876
Epoch: 4, Batch: 140, Loss: 0.699229896068573
Epoch: 4, Batch: 150, Loss: 0.6775541305541992
Epoch: 4, Batch: 160, Loss: 0.7428564429283142
Epoch: 4, Batch: 170, Loss: 0.5977146625518799
Epoch: 4, Batch: 180, Loss: 0.6746565699577332
Epoch: 4, Batch: 190, Loss: 0.6594383120536804
Epoch: 4, Batch: 200, Loss: 0.7295952439308167
Epoch: 4, Batch: 210, Loss: 0.6588649749755859
Epoch: 4, Batch: 220, Loss: 0.6635720729827881
Epoch: 4, Batch: 230, Loss: 0.7013484835624695
Epoch: 4, Batch: 240, Loss: 0.7326415181159973
Epoch: 4, Batch: 250, Loss: 0.6822373270988464
Epoch: 4, Batch: 260, Loss: 0.5749412775039673
Epoch: 4, Batch: 270, Loss: 0.9433172345161438
Epoch: 4, Batch: 280, Loss: 0.7441819906234741
Epoch: 4, Batch: 290, Loss: 0.7693376541137695
Epoch: 4, Batch: 300, Loss: 0.7739435434341431
Epoch: 4, Batch: 310, Loss: 0.639685869216919
Epoch: 4, Batch: 320, Loss: 0.8399456739425659
Epoch: 4, Batch: 330, Loss: 0.777775764465332
Epoch: 4, Batch: 340, Loss: 0.6740628480911255
Epoch: 4, Batch: 350, Loss: 0.7377625703811646
Epoch: 4, Batch: 360, Loss: 0.7193511128425598
Epoch: 4, Batch: 370, Loss: 0.6575349569320679
Epoch: 4, Batch: 380, Loss: 0.7253926992416382
Epoch: 4, Batch: 390, Loss: 0.5800266265869141
Epoch: 4, Batch: 400, Loss: 0.7455805540084839
Epoch: 4, Batch: 410, Loss: 0.585519552230835
Epoch: 4, Batch: 420, Loss: 0.6487092971801758
Epoch: 4, Batch: 430, Loss: 0.6517081260681152
Epoch: 4, Batch: 440, Loss: 0.7672520875930786
Epoch: 4, Batch: 450, Loss: 0.7237856388092041
Epoch: 4, Batch: 460, Loss: 0.5393425226211548
Epoch: 4, Batch: 470, Loss: 0.8258275985717773
Epoch: 4, Batch: 480, Loss: 0.790096640586853
Epoch: 4, Batch: 490, Loss: 0.6767662763595581
Epoch: 4, Batch: 500, Loss: 0.5836801528930664
Epoch: 4, Batch: 510, Loss: 0.7246763706207275
Epoch: 4, Batch: 520, Loss: 0.9684431552886963
Epoch: 4, Batch: 530, Loss: 0.7442474365234375
Epoch: 4, Batch: 540, Loss: 0.6139991879463196
Epoch: 4, Batch: 550, Loss: 0.5443490147590637
Epoch: 4, Batch: 560, Loss: 0.6141344904899597
Epoch: 4, Batch: 570, Loss: 1.0611677169799805
Epoch: 4, Batch: 580, Loss: 0.5254327058792114
Epoch: 4, Batch: 590, Loss: 0.676073431968689
Epoch: 4, Batch: 600, Loss: 0.6533722281455994
Epoch: 4, Batch: 610, Loss: 0.803175687789917
Epoch: 4, Batch: 620, Loss: 0.7411752939224243
Epoch: 4, Batch: 630, Loss: 0.7497197985649109
Epoch: 4, Batch: 640, Loss: 0.5609221458435059
Epoch: 4, Batch: 650, Loss: 0.8627762198448181
Epoch: 4, Batch: 660, Loss: 0.7760514616966248
Epoch: 4, Batch: 670, Loss: 0.6175128817558289
Epoch: 4, Batch: 680, Loss: 0.6974592804908752
Epoch: 4, Batch: 690, Loss: 0.7344367504119873
Epoch: 4, Batch: 700, Loss: 0.571707546710968
Epoch: 4, Batch: 710, Loss: 0.8089159727096558
Epoch: 4, Batch: 720, Loss: 0.7612271308898926
Epoch: 4, Batch: 730, Loss: 0.5681642889976501
Epoch: 4, Batch: 740, Loss: 0.6595927476882935
Epoch: 5, Batch: 10, Loss: 0.746078372001648
Epoch: 5, Batch: 20, Loss: 0.5928376913070679
Epoch: 5, Batch: 30, Loss: 0.8312363624572754
Epoch: 5, Batch: 40, Loss: 0.6413881182670593
Epoch: 5, Batch: 50, Loss: 0.7347362041473389
Epoch: 5, Batch: 60, Loss: 0.6382774114608765
Epoch: 5, Batch: 70, Loss: 0.7321549654006958
Epoch: 5, Batch: 80, Loss: 0.5369061827659607
Epoch: 5, Batch: 90, Loss: 0.708199143409729
Epoch: 5, Batch: 100, Loss: 0.7834097146987915
Epoch: 5, Batch: 110, Loss: 0.714972734451294
Epoch: 5, Batch: 120, Loss: 0.5575118064880371
Epoch: 5, Batch: 130, Loss: 0.6068430542945862
Epoch: 5, Batch: 140, Loss: 0.728930652141571
Epoch: 5, Batch: 150, Loss: 0.6344026923179626
Epoch: 5, Batch: 160, Loss: 0.697223424911499
Epoch: 5, Batch: 170, Loss: 0.5354012846946716
Epoch: 5, Batch: 180, Loss: 0.877214789390564
Epoch: 5, Batch: 190, Loss: 0.6680946350097656
Epoch: 5, Batch: 200, Loss: 0.7525126338005066
Epoch: 5, Batch: 210, Loss: 0.7027798295021057
Epoch: 5, Batch: 220, Loss: 0.6854598522186279
Epoch: 5, Batch: 230, Loss: 0.8079322576522827
Epoch: 5, Batch: 240, Loss: 0.7700930833816528
Epoch: 5, Batch: 250, Loss: 0.6829199194908142
Epoch: 5, Batch: 260, Loss: 0.6653852462768555
Epoch: 5, Batch: 270, Loss: 0.8402430415153503
Epoch: 5, Batch: 280, Loss: 0.6990312933921814
Epoch: 5, Batch: 290, Loss: 0.6838779449462891
Epoch: 5, Batch: 300, Loss: 0.6893526315689087
Epoch: 5, Batch: 310, Loss: 0.6872332096099854
Epoch: 5, Batch: 320, Loss: 0.7556619644165039
Epoch: 5, Batch: 330, Loss: 0.6995123624801636
Epoch: 5, Batch: 340, Loss: 0.6913415193557739
Epoch: 5, Batch: 350, Loss: 0.7882262468338013
Epoch: 5, Batch: 360, Loss: 0.5955523252487183
Epoch: 5, Batch: 370, Loss: 0.6122888326644897
Epoch: 5, Batch: 380, Loss: 0.7622844576835632
Epoch: 5, Batch: 390, Loss: 0.647186279296875
Epoch: 5, Batch: 400, Loss: 0.6075694561004639
Epoch: 5, Batch: 410, Loss: 0.6348071098327637
Epoch: 5, Batch: 420, Loss: 0.6792157888412476
Epoch: 5, Batch: 430, Loss: 0.6702244877815247
Epoch: 5, Batch: 440, Loss: 0.7044129371643066
Epoch: 5, Batch: 450, Loss: 0.7211716771125793
Epoch: 5, Batch: 460, Loss: 0.565807580947876
Epoch: 5, Batch: 470, Loss: 1.0214622020721436
Epoch: 5, Batch: 480, Loss: 0.8415087461471558
Epoch: 5, Batch: 490, Loss: 0.7756577730178833
Epoch: 5, Batch: 500, Loss: 0.6078476905822754
Epoch: 5, Batch: 510, Loss: 0.7748596668243408
Epoch: 5, Batch: 520, Loss: 1.010599970817566
Epoch: 5, Batch: 530, Loss: 0.7641676664352417
Epoch: 5, Batch: 540, Loss: 0.7677464485168457
Epoch: 5, Batch: 550, Loss: 0.683185338973999
Epoch: 5, Batch: 560, Loss: 0.7583461999893188
Epoch: 5, Batch: 570, Loss: 0.9111071825027466
Epoch: 5, Batch: 580, Loss: 0.5817481875419617
Epoch: 5, Batch: 590, Loss: 0.6242543458938599
Epoch: 5, Batch: 600, Loss: 0.7022871375083923
Epoch: 5, Batch: 610, Loss: 0.7392313480377197
Epoch: 5, Batch: 620, Loss: 0.6790886521339417
Epoch: 5, Batch: 630, Loss: 0.9303112626075745
Epoch: 5, Batch: 640, Loss: 0.6949697732925415
Epoch: 5, Batch: 650, Loss: 0.7892110347747803
Epoch: 5, Batch: 660, Loss: 0.7159072756767273
Epoch: 5, Batch: 670, Loss: 0.6295332312583923
