E:\Anaconda3\envs\pytorch18\python.exe F:/WorkSpace/毕业设计和毕业论文/毕设/data_prossing.py
GPU is available
谣言数据总量为：1538
非谣言数据总量为：1849
数据字典生成成功！
数据列表生成成功！
Some weights of the model checkpoint at chinese-bert-wwm-ext were not used when initializing BertForSequenceClassification: ['cls.predictions.transform.LayerNorm.weight', 'cls.predictions.transform.dense.bias', 'cls.predictions.decoder.weight', 'cls.seq_relationship.weight', 'cls.predictions.bias', 'cls.seq_relationship.bias', 'cls.predictions.transform.LayerNorm.bias', 'cls.predictions.transform.dense.weight']
- This IS expected if you are initializing BertForSequenceClassification from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertForSequenceClassification from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of BertForSequenceClassification were not initialized from the model checkpoint at chinese-bert-wwm-ext and are newly initialized: ['classifier.bias', 'classifier.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
F:/WorkSpace/毕业设计和毕业论文/毕设/data_prossing.py:184: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
Epoch: 0, Batch: 210, Loss: 0.7226132154464722
Epoch: 0, Batch: 220, Loss: 0.6601119041442871
Epoch: 0, Batch: 230, Loss: 0.8359462022781372
Epoch: 0, Batch: 240, Loss: 0.6770110726356506
Epoch: 0, Batch: 250, Loss: 0.6607341766357422
Epoch: 0, Batch: 260, Loss: 0.5388777852058411
Epoch: 0, Batch: 270, Loss: 0.6438653469085693
Epoch: 0, Batch: 280, Loss: 0.6311702728271484
Epoch: 0, Batch: 290, Loss: 0.792195737361908
Epoch: 0, Batch: 300, Loss: 0.6874196529388428
Epoch: 0, Batch: 310, Loss: 0.6118049621582031
Epoch: 0, Batch: 320, Loss: 0.5881261825561523
Epoch: 0, Batch: 330, Loss: 0.7764841914176941
Epoch: 0, Batch: 340, Loss: 0.4906519949436188
Epoch: 0, Batch: 350, Loss: 0.7784145474433899
Epoch: 0, Batch: 360, Loss: 0.7834771275520325
Epoch: 0, Batch: 370, Loss: 0.6556622385978699
Epoch: 0, Batch: 380, Loss: 0.6401664614677429
Epoch: 0, Batch: 390, Loss: 0.5821449160575867
Epoch: 0, Batch: 400, Loss: 0.6963725686073303
Epoch: 0, Batch: 410, Loss: 0.6686629056930542
Epoch: 0, Batch: 420, Loss: 0.6428443193435669
Epoch: 0, Batch: 430, Loss: 0.7431057691574097
Epoch: 0, Batch: 440, Loss: 0.6456087827682495
Epoch: 0, Batch: 450, Loss: 0.5230879783630371
Epoch: 0, Batch: 460, Loss: 0.7533509731292725
Epoch: 0, Batch: 470, Loss: 0.49569833278656006
Epoch: 0, Batch: 480, Loss: 0.839900016784668
Epoch: 0, Batch: 490, Loss: 0.7327694892883301
Epoch: 0, Batch: 500, Loss: 0.659034252166748
Epoch: 0, Batch: 510, Loss: 0.6546745300292969
Epoch: 0, Batch: 520, Loss: 0.48643794655799866
Epoch: 0, Batch: 530, Loss: 0.7308938503265381
Epoch: 0, Batch: 540, Loss: 0.777991771697998
Epoch: 0, Batch: 550, Loss: 0.7394700646400452
Epoch: 0, Batch: 560, Loss: 0.6767537593841553
Epoch: 0, Batch: 570, Loss: 0.7619761824607849
Epoch: 0, Batch: 580, Loss: 0.7098403573036194
Epoch: 0, Batch: 590, Loss: 0.8598139882087708
Epoch: 0, Batch: 600, Loss: 0.5464838743209839
Epoch: 0, Batch: 610, Loss: 0.5838357210159302
Epoch: 0, Batch: 620, Loss: 0.7697750926017761
Epoch: 0, Batch: 630, Loss: 0.7498501539230347
Epoch: 0, Batch: 640, Loss: 0.6759762763977051
Epoch: 0, Batch: 650, Loss: 0.36573636531829834
Epoch: 0, Batch: 660, Loss: 0.7461276054382324
Epoch: 0, Batch: 670, Loss: 0.6574996709823608
Epoch: 0, Batch: 680, Loss: 0.7020069360733032
Epoch: 0, Batch: 690, Loss: 0.6537153720855713
Epoch: 0, Batch: 700, Loss: 0.6752978563308716
Epoch: 0, Batch: 710, Loss: 0.7561482191085815
Epoch: 0, Batch: 720, Loss: 0.6109102964401245
Epoch: 0, Batch: 730, Loss: 0.6029225587844849
Epoch: 0, Batch: 740, Loss: 0.695279598236084
Epoch: 1, Batch: 10, Loss: 0.7653615474700928
Epoch: 1, Batch: 20, Loss: 0.8089233040809631
Epoch: 1, Batch: 30, Loss: 0.7609791159629822
Epoch: 1, Batch: 40, Loss: 0.7291314005851746
Epoch: 1, Batch: 50, Loss: 0.6662203073501587
Epoch: 1, Batch: 60, Loss: 0.7215613126754761
Epoch: 1, Batch: 70, Loss: 0.8006502389907837
Epoch: 1, Batch: 80, Loss: 0.7500678300857544
Epoch: 1, Batch: 90, Loss: 0.7574208974838257
Epoch: 1, Batch: 100, Loss: 0.6470827460289001
Epoch: 1, Batch: 110, Loss: 0.6580472588539124
Epoch: 1, Batch: 120, Loss: 0.7427673935890198
Epoch: 1, Batch: 130, Loss: 0.6248154640197754
Epoch: 1, Batch: 140, Loss: 0.6569713354110718
Epoch: 1, Batch: 150, Loss: 0.7265712022781372
Epoch: 1, Batch: 160, Loss: 0.6918929815292358
Epoch: 1, Batch: 170, Loss: 0.6269765496253967
Epoch: 1, Batch: 180, Loss: 0.8846926689147949
Epoch: 1, Batch: 190, Loss: 0.6916607618331909
Epoch: 1, Batch: 200, Loss: 0.7472121715545654
Epoch: 1, Batch: 210, Loss: 0.5565333366394043
Epoch: 1, Batch: 220, Loss: 0.6542795896530151
Epoch: 1, Batch: 230, Loss: 0.8681873083114624
Epoch: 1, Batch: 240, Loss: 0.7001951932907104
Epoch: 1, Batch: 250, Loss: 0.7224850058555603
Epoch: 1, Batch: 260, Loss: 0.5950655937194824
Epoch: 1, Batch: 270, Loss: 0.7484476566314697
Epoch: 1, Batch: 280, Loss: 0.6096345782279968
Epoch: 1, Batch: 290, Loss: 0.7180713415145874
Epoch: 1, Batch: 300, Loss: 0.6231194734573364
Epoch: 1, Batch: 310, Loss: 0.6956908106803894
Epoch: 1, Batch: 320, Loss: 0.5921993255615234
Epoch: 1, Batch: 330, Loss: 0.7729365825653076
Epoch: 1, Batch: 340, Loss: 0.4722040295600891
Epoch: 1, Batch: 350, Loss: 0.6093533039093018
Epoch: 1, Batch: 360, Loss: 0.8659482002258301
Epoch: 1, Batch: 370, Loss: 0.6780380606651306
Epoch: 1, Batch: 380, Loss: 0.6838706135749817
Epoch: 1, Batch: 390, Loss: 0.8176182508468628
Epoch: 1, Batch: 400, Loss: 0.7128894329071045
Epoch: 1, Batch: 410, Loss: 0.7036794424057007
Epoch: 1, Batch: 420, Loss: 0.652665376663208
Epoch: 1, Batch: 430, Loss: 0.6681775450706482
Epoch: 1, Batch: 440, Loss: 0.6693647503852844
Epoch: 1, Batch: 450, Loss: 0.7586435079574585
Epoch: 1, Batch: 460, Loss: 0.6562889814376831
Epoch: 1, Batch: 470, Loss: 0.5381675958633423
Epoch: 1, Batch: 480, Loss: 0.8884726762771606
Epoch: 1, Batch: 490, Loss: 0.6666996479034424
Epoch: 1, Batch: 500, Loss: 0.6593548059463501
Epoch: 1, Batch: 510, Loss: 0.7118297815322876
Epoch: 1, Batch: 520, Loss: 0.6918044090270996
Epoch: 1, Batch: 530, Loss: 0.6231197714805603
Epoch: 1, Batch: 540, Loss: 0.8521958589553833
Epoch: 1, Batch: 550, Loss: 0.7279685139656067
Epoch: 1, Batch: 560, Loss: 0.7471529841423035
Epoch: 1, Batch: 570, Loss: 0.6382482051849365
Epoch: 1, Batch: 580, Loss: 0.7454417943954468
Epoch: 1, Batch: 590, Loss: 0.8381764888763428
Epoch: 1, Batch: 600, Loss: 0.5420051217079163
Epoch: 1, Batch: 610, Loss: 0.5791345834732056
Epoch: 1, Batch: 620, Loss: 0.6699750423431396
Epoch: 1, Batch: 630, Loss: 0.8125486969947815
Epoch: 1, Batch: 640, Loss: 0.7641510963439941
Epoch: 1, Batch: 650, Loss: 0.425337016582489
Epoch: 1, Batch: 660, Loss: 0.7769210338592529
Epoch: 1, Batch: 670, Loss: 0.7379389405250549
Epoch: 1, Batch: 680, Loss: 0.9029054641723633
Epoch: 1, Batch: 690, Loss: 0.6612482070922852
Epoch: 1, Batch: 700, Loss: 0.7168402671813965
Epoch: 1, Batch: 710, Loss: 0.8141223192214966
Epoch: 1, Batch: 720, Loss: 0.7188512086868286
Epoch: 1, Batch: 730, Loss: 0.7990997433662415
Epoch: 1, Batch: 740, Loss: 0.6737815737724304
Epoch: 2, Batch: 10, Loss: 0.7625269293785095
Epoch: 2, Batch: 20, Loss: 0.9096430540084839
Epoch: 2, Batch: 30, Loss: 0.6385421752929688
Epoch: 2, Batch: 40, Loss: 0.8174854516983032
Epoch: 2, Batch: 50, Loss: 0.6632656455039978
Epoch: 2, Batch: 60, Loss: 0.7206135988235474
Epoch: 2, Batch: 70, Loss: 0.7347245216369629
Epoch: 2, Batch: 80, Loss: 0.6785247921943665
Epoch: 2, Batch: 90, Loss: 0.812009871006012
Epoch: 2, Batch: 100, Loss: 0.7061731815338135
Epoch: 2, Batch: 110, Loss: 0.70294588804245
Epoch: 2, Batch: 120, Loss: 0.7023595571517944
Epoch: 2, Batch: 130, Loss: 0.7753093242645264
Epoch: 2, Batch: 140, Loss: 0.6601400375366211
Epoch: 2, Batch: 150, Loss: 0.6489793062210083
Epoch: 2, Batch: 160, Loss: 0.8301297426223755
Epoch: 2, Batch: 170, Loss: 0.6146368980407715
Epoch: 2, Batch: 180, Loss: 0.7614560127258301
Epoch: 2, Batch: 190, Loss: 0.7107412219047546
Epoch: 2, Batch: 200, Loss: 0.6331186890602112
Epoch: 2, Batch: 210, Loss: 0.6959367990493774
Epoch: 2, Batch: 220, Loss: 0.5422223806381226
Epoch: 2, Batch: 230, Loss: 0.6457597613334656
Epoch: 2, Batch: 240, Loss: 0.7191302180290222
Epoch: 2, Batch: 250, Loss: 0.730751097202301
Epoch: 2, Batch: 260, Loss: 0.5759523510932922
Epoch: 2, Batch: 270, Loss: 0.6402150392532349
Epoch: 2, Batch: 280, Loss: 0.6619139909744263
Epoch: 2, Batch: 290, Loss: 0.5388048887252808
Epoch: 2, Batch: 300, Loss: 0.5882116556167603
Epoch: 2, Batch: 310, Loss: 0.7569231390953064
Epoch: 2, Batch: 320, Loss: 0.6503338813781738
Epoch: 2, Batch: 330, Loss: 0.7104301452636719
Epoch: 2, Batch: 340, Loss: 0.5681648850440979
Epoch: 2, Batch: 350, Loss: 0.6741296052932739
Epoch: 2, Batch: 360, Loss: 0.7492374181747437
Epoch: 2, Batch: 370, Loss: 0.7045629024505615
Epoch: 2, Batch: 380, Loss: 0.6512933969497681
Epoch: 2, Batch: 390, Loss: 0.5831588506698608
Epoch: 2, Batch: 400, Loss: 0.7502505779266357
Epoch: 2, Batch: 410, Loss: 0.6840969324111938
Epoch: 2, Batch: 420, Loss: 0.6795597672462463
Epoch: 2, Batch: 430, Loss: 0.5414701700210571
Epoch: 2, Batch: 440, Loss: 0.6605647802352905
Epoch: 2, Batch: 450, Loss: 0.6146658658981323
Epoch: 2, Batch: 460, Loss: 0.7296316027641296
Epoch: 2, Batch: 470, Loss: 0.6273519396781921
Epoch: 2, Batch: 480, Loss: 0.8559368848800659
Epoch: 2, Batch: 490, Loss: 0.6525131464004517
Epoch: 2, Batch: 500, Loss: 0.7342917323112488
Epoch: 2, Batch: 510, Loss: 0.7501298785209656
Epoch: 2, Batch: 520, Loss: 0.6330454349517822
Epoch: 2, Batch: 530, Loss: 0.714948832988739
Epoch: 2, Batch: 540, Loss: 0.7738935351371765
Epoch: 2, Batch: 550, Loss: 0.7452864050865173
Epoch: 2, Batch: 560, Loss: 0.7029931545257568
Epoch: 2, Batch: 570, Loss: 0.6651449799537659
Epoch: 2, Batch: 580, Loss: 0.6464886665344238
Epoch: 2, Batch: 590, Loss: 0.8108285665512085
Epoch: 2, Batch: 600, Loss: 0.826123058795929
Epoch: 2, Batch: 610, Loss: 0.5312445759773254
Epoch: 2, Batch: 620, Loss: 0.7305727005004883
Epoch: 2, Batch: 630, Loss: 0.7227639555931091
Epoch: 2, Batch: 640, Loss: 0.7623929381370544
Epoch: 2, Batch: 650, Loss: 0.3949863910675049
Epoch: 2, Batch: 660, Loss: 0.7639273405075073
Epoch: 2, Batch: 670, Loss: 0.6743234395980835
Epoch: 2, Batch: 680, Loss: 0.7821582555770874
Epoch: 2, Batch: 690, Loss: 0.6328325271606445
Epoch: 2, Batch: 700, Loss: 0.7281237840652466
Epoch: 2, Batch: 710, Loss: 0.773833155632019
Epoch: 2, Batch: 720, Loss: 0.7180932760238647
Epoch: 2, Batch: 730, Loss: 0.7512623071670532
Epoch: 2, Batch: 740, Loss: 0.6558569669723511
Epoch: 3, Batch: 10, Loss: 0.7437348365783691
Epoch: 3, Batch: 20, Loss: 0.7612062692642212
Epoch: 3, Batch: 30, Loss: 0.7513415813446045
Epoch: 3, Batch: 40, Loss: 0.7726859450340271
Epoch: 3, Batch: 50, Loss: 0.6700717210769653
Epoch: 3, Batch: 60, Loss: 0.7027001976966858
Epoch: 3, Batch: 70, Loss: 0.7516457438468933
Epoch: 3, Batch: 80, Loss: 0.7537501454353333
Epoch: 3, Batch: 90, Loss: 0.7917022705078125
Epoch: 3, Batch: 100, Loss: 0.5908435583114624
Epoch: 3, Batch: 110, Loss: 0.6966534852981567
Epoch: 3, Batch: 120, Loss: 0.8756847977638245
Epoch: 3, Batch: 130, Loss: 0.7638829350471497
Epoch: 3, Batch: 140, Loss: 0.6739810705184937
Epoch: 3, Batch: 150, Loss: 0.7115379571914673
Epoch: 3, Batch: 160, Loss: 0.700619101524353
Epoch: 3, Batch: 170, Loss: 0.6841727495193481
Epoch: 3, Batch: 180, Loss: 0.7075645923614502
Epoch: 3, Batch: 190, Loss: 0.7689141035079956
Epoch: 3, Batch: 200, Loss: 0.7404998540878296
Epoch: 3, Batch: 210, Loss: 0.6651612520217896
Epoch: 3, Batch: 220, Loss: 0.806719183921814
Epoch: 3, Batch: 230, Loss: 0.713274359703064
Epoch: 3, Batch: 240, Loss: 0.6507638692855835
Epoch: 3, Batch: 250, Loss: 0.7006386518478394
Epoch: 3, Batch: 260, Loss: 0.6230368614196777
Epoch: 3, Batch: 270, Loss: 0.7187768220901489
Epoch: 3, Batch: 280, Loss: 0.6367793083190918
Epoch: 3, Batch: 290, Loss: 0.7288394570350647
Epoch: 3, Batch: 300, Loss: 0.8053815364837646
Epoch: 3, Batch: 310, Loss: 0.8374518156051636
Epoch: 3, Batch: 320, Loss: 0.6210654973983765
Epoch: 3, Batch: 330, Loss: 0.7658572793006897
Epoch: 3, Batch: 340, Loss: 0.4841187000274658
Epoch: 3, Batch: 350, Loss: 0.7172523736953735
Epoch: 3, Batch: 360, Loss: 0.7050437331199646
Epoch: 3, Batch: 370, Loss: 0.7146475315093994
Epoch: 3, Batch: 380, Loss: 0.7287317514419556
Epoch: 3, Batch: 390, Loss: 0.7332006096839905
Epoch: 3, Batch: 400, Loss: 0.5945565700531006
Epoch: 3, Batch: 410, Loss: 0.8254162073135376
Epoch: 3, Batch: 420, Loss: 0.6574363708496094
Epoch: 3, Batch: 430, Loss: 0.7219753265380859
Epoch: 3, Batch: 440, Loss: 0.738675594329834
Epoch: 3, Batch: 450, Loss: 0.7108157873153687
Epoch: 3, Batch: 460, Loss: 0.753433346748352
Epoch: 3, Batch: 470, Loss: 0.5723292827606201
Epoch: 3, Batch: 480, Loss: 0.7754791378974915
Epoch: 3, Batch: 490, Loss: 0.7399590611457825
Epoch: 3, Batch: 500, Loss: 0.6986935138702393
Epoch: 3, Batch: 510, Loss: 0.6207340955734253
Epoch: 3, Batch: 520, Loss: 0.679076611995697
Epoch: 3, Batch: 530, Loss: 0.7795825004577637
Epoch: 3, Batch: 540, Loss: 0.8095859885215759
Epoch: 3, Batch: 550, Loss: 0.6317822337150574
Epoch: 3, Batch: 560, Loss: 0.7164644002914429
Epoch: 3, Batch: 570, Loss: 0.6892257332801819
Epoch: 3, Batch: 580, Loss: 0.6843180060386658
Epoch: 3, Batch: 590, Loss: 0.8454028367996216
Epoch: 3, Batch: 600, Loss: 0.644124448299408
Epoch: 3, Batch: 610, Loss: 0.5374703407287598
Epoch: 3, Batch: 620, Loss: 0.7089169025421143
Epoch: 3, Batch: 630, Loss: 0.7843466401100159
Epoch: 3, Batch: 640, Loss: 0.7976455688476562
Epoch: 3, Batch: 650, Loss: 0.4647982120513916
Epoch: 3, Batch: 660, Loss: 0.7328154444694519
Epoch: 3, Batch: 670, Loss: 0.6889351606369019
Epoch: 3, Batch: 680, Loss: 0.7920078039169312
Epoch: 3, Batch: 690, Loss: 0.7032149434089661
Epoch: 3, Batch: 700, Loss: 0.6871325969696045
Epoch: 3, Batch: 710, Loss: 0.6452623605728149
Epoch: 3, Batch: 720, Loss: 0.7756425142288208
Epoch: 3, Batch: 730, Loss: 0.7797635793685913
Epoch: 3, Batch: 740, Loss: 0.7216644883155823
Epoch: 4, Batch: 10, Loss: 0.8338713645935059
Epoch: 4, Batch: 20, Loss: 0.8186559677124023
Epoch: 4, Batch: 30, Loss: 0.6546634435653687
Epoch: 4, Batch: 40, Loss: 0.8249406814575195
Epoch: 4, Batch: 50, Loss: 0.640655517578125
Epoch: 4, Batch: 60, Loss: 0.6247760057449341
Epoch: 4, Batch: 70, Loss: 0.8114101886749268
Epoch: 4, Batch: 80, Loss: 0.7092424631118774
Epoch: 4, Batch: 90, Loss: 0.7973699569702148
Epoch: 4, Batch: 100, Loss: 0.7047383785247803
Epoch: 4, Batch: 110, Loss: 0.6889495849609375
Epoch: 4, Batch: 120, Loss: 0.716753363609314
Epoch: 4, Batch: 130, Loss: 0.7633013129234314
Epoch: 4, Batch: 140, Loss: 0.6498273611068726
Epoch: 4, Batch: 150, Loss: 0.7661348581314087
Epoch: 4, Batch: 160, Loss: 0.658892810344696
Epoch: 4, Batch: 170, Loss: 0.7186020016670227
Epoch: 4, Batch: 180, Loss: 0.7316586375236511
Epoch: 4, Batch: 190, Loss: 0.6236112713813782
Epoch: 4, Batch: 200, Loss: 0.6886346936225891
Epoch: 4, Batch: 210, Loss: 0.7327867746353149
Epoch: 4, Batch: 220, Loss: 0.6719278693199158
Epoch: 4, Batch: 230, Loss: 0.710835337638855
Epoch: 4, Batch: 240, Loss: 0.7138693332672119
Epoch: 4, Batch: 250, Loss: 0.6724838018417358
Epoch: 4, Batch: 260, Loss: 0.572222113609314
Epoch: 4, Batch: 270, Loss: 0.6240878105163574
Epoch: 4, Batch: 280, Loss: 0.7574685215950012
Epoch: 4, Batch: 290, Loss: 0.6182093620300293
Epoch: 4, Batch: 300, Loss: 0.8057276010513306
Epoch: 4, Batch: 310, Loss: 0.6996005773544312
Epoch: 4, Batch: 320, Loss: 0.537103533744812
Epoch: 4, Batch: 330, Loss: 0.7326105237007141
Epoch: 4, Batch: 340, Loss: 0.6094820499420166
Epoch: 4, Batch: 350, Loss: 0.8171230554580688
Epoch: 4, Batch: 360, Loss: 0.6159614324569702
Epoch: 4, Batch: 370, Loss: 0.7175543904304504
Epoch: 4, Batch: 380, Loss: 0.7368758916854858
Epoch: 4, Batch: 390, Loss: 0.7717273235321045
Epoch: 4, Batch: 400, Loss: 0.7350236177444458
Epoch: 4, Batch: 410, Loss: 0.6515718102455139
Epoch: 4, Batch: 420, Loss: 0.5951906442642212
Epoch: 4, Batch: 430, Loss: 0.7021251916885376
Epoch: 4, Batch: 440, Loss: 0.69991534948349
Epoch: 4, Batch: 450, Loss: 0.6528341770172119
Epoch: 4, Batch: 460, Loss: 0.6788865327835083
Epoch: 4, Batch: 470, Loss: 0.6329050064086914
Epoch: 4, Batch: 480, Loss: 0.7290517687797546
Epoch: 4, Batch: 490, Loss: 0.6851192116737366
Epoch: 4, Batch: 500, Loss: 0.621394157409668
Epoch: 4, Batch: 510, Loss: 0.606910228729248
Epoch: 4, Batch: 520, Loss: 0.7049723267555237
Epoch: 4, Batch: 530, Loss: 0.7279848456382751
Epoch: 4, Batch: 540, Loss: 0.773881733417511
Epoch: 4, Batch: 550, Loss: 0.7733727097511292
Epoch: 4, Batch: 560, Loss: 0.7221838235855103
Epoch: 4, Batch: 570, Loss: 0.7023328542709351
Epoch: 4, Batch: 580, Loss: 0.7598540186882019
Epoch: 4, Batch: 590, Loss: 0.8768491744995117
Epoch: 4, Batch: 600, Loss: 0.5863445997238159
Epoch: 4, Batch: 610, Loss: 0.5658532381057739
Epoch: 4, Batch: 620, Loss: 0.7425656318664551
Epoch: 4, Batch: 630, Loss: 0.9213938117027283
Epoch: 4, Batch: 640, Loss: 0.6434533596038818
Epoch: 4, Batch: 650, Loss: 0.5065113306045532
Epoch: 4, Batch: 660, Loss: 0.6900197863578796
Epoch: 4, Batch: 670, Loss: 0.6873074769973755
Epoch: 4, Batch: 680, Loss: 0.844231128692627
Epoch: 4, Batch: 690, Loss: 0.648310124874115
Epoch: 4, Batch: 700, Loss: 0.634003758430481
Epoch: 4, Batch: 710, Loss: 0.6947270631790161
Epoch: 4, Batch: 720, Loss: 0.6782059669494629
Epoch: 4, Batch: 730, Loss: 0.7071248292922974
Epoch: 4, Batch: 740, Loss: 0.6121883392333984
Epoch: 5, Batch: 10, Loss: 0.6470864415168762
Epoch: 5, Batch: 20, Loss: 0.7962153553962708
Epoch: 5, Batch: 30, Loss: 0.6923830509185791
Epoch: 5, Batch: 40, Loss: 0.7633435726165771
Epoch: 5, Batch: 50, Loss: 0.6058956384658813
Epoch: 5, Batch: 60, Loss: 0.7192224264144897
Epoch: 5, Batch: 70, Loss: 0.7677651047706604
Epoch: 5, Batch: 80, Loss: 0.7529245018959045
Epoch: 5, Batch: 90, Loss: 0.7767266035079956
Epoch: 5, Batch: 100, Loss: 0.6947259902954102
Epoch: 5, Batch: 110, Loss: 0.6920548677444458
Epoch: 5, Batch: 120, Loss: 0.6643565893173218
Epoch: 5, Batch: 130, Loss: 0.7638377547264099
Epoch: 5, Batch: 140, Loss: 0.7539188861846924
Epoch: 5, Batch: 150, Loss: 0.6152234673500061
Epoch: 5, Batch: 160, Loss: 0.6810857653617859
Epoch: 5, Batch: 170, Loss: 0.776047945022583
Epoch: 5, Batch: 180, Loss: 0.8157308101654053
Epoch: 5, Batch: 190, Loss: 0.609833836555481
Epoch: 5, Batch: 200, Loss: 0.6910102963447571
Epoch: 5, Batch: 210, Loss: 0.6295368671417236
Epoch: 5, Batch: 220, Loss: 0.6965112090110779
Epoch: 5, Batch: 230, Loss: 0.6983129978179932
Epoch: 5, Batch: 240, Loss: 0.7473922967910767
Epoch: 5, Batch: 250, Loss: 0.6579425930976868
Epoch: 5, Batch: 260, Loss: 0.5864850282669067
Epoch: 5, Batch: 270, Loss: 0.5939900279045105
Epoch: 5, Batch: 280, Loss: 0.6324084401130676
Epoch: 5, Batch: 290, Loss: 0.6450972557067871
Epoch: 5, Batch: 300, Loss: 0.668274998664856
Epoch: 5, Batch: 310, Loss: 0.7368801832199097
Epoch: 5, Batch: 320, Loss: 0.6525278091430664
Epoch: 5, Batch: 330, Loss: 0.7991085052490234
Epoch: 5, Batch: 340, Loss: 0.45230162143707275
Epoch: 5, Batch: 350, Loss: 0.7400433421134949
Epoch: 5, Batch: 360, Loss: 0.5946074724197388
Epoch: 5, Batch: 370, Loss: 0.7698276042938232
Epoch: 5, Batch: 380, Loss: 0.7017650604248047
Epoch: 5, Batch: 390, Loss: 0.6942116022109985
Epoch: 5, Batch: 400, Loss: 0.7317778468132019
Epoch: 5, Batch: 410, Loss: 0.7996392846107483
Epoch: 5, Batch: 420, Loss: 0.6748393177986145
Epoch: 5, Batch: 430, Loss: 0.6771028637886047
Epoch: 5, Batch: 440, Loss: 0.6872149109840393
Epoch: 5, Batch: 450, Loss: 0.6862778067588806
Epoch: 5, Batch: 460, Loss: 0.810013473033905
Epoch: 5, Batch: 470, Loss: 0.5623451471328735
Epoch: 5, Batch: 480, Loss: 0.9122220277786255
Epoch: 5, Batch: 490, Loss: 0.7478445768356323
Epoch: 5, Batch: 500, Loss: 0.6889184713363647
Epoch: 5, Batch: 510, Loss: 0.6752220392227173
Epoch: 5, Batch: 520, Loss: 0.6567148566246033
Epoch: 5, Batch: 530, Loss: 0.7059751749038696
Epoch: 5, Batch: 540, Loss: 0.7810049057006836
Epoch: 5, Batch: 550, Loss: 0.6998571753501892
Epoch: 5, Batch: 560, Loss: 0.6585382223129272
Epoch: 5, Batch: 570, Loss: 0.7726035118103027
Epoch: 5, Batch: 580, Loss: 0.8156824707984924
Epoch: 5, Batch: 590, Loss: 0.6665549874305725
Epoch: 5, Batch: 600, Loss: 0.6275234818458557
Epoch: 5, Batch: 610, Loss: 0.5127026438713074
Epoch: 5, Batch: 620, Loss: 0.7616013288497925
Epoch: 5, Batch: 630, Loss: 0.7873070240020752
Epoch: 5, Batch: 640, Loss: 0.787882387638092
Epoch: 5, Batch: 650, Loss: 0.4676382541656494
Epoch: 5, Batch: 660, Loss: 0.7757319211959839
